# # OW-OW RDF
# # Distance(A) g(r)
1.000000000000000056e-01 9.196142013780862499e+02
3.000000000000000444e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.300000000000000266e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.700000000000000178e+00 1.440760679462782176e-03
1.899999999999999911e+00 2.999546772519933076e-03
2.100000000000000089e+00 7.997164867132880439e-03
2.300000000000000266e+00 8.594458025270931834e-02
2.500000000000000000e+00 7.513258720964506310e-01
2.700000000000000178e+00 1.606168785237682028e+00
2.900000000000000355e+00 1.706483832462986738e+00
3.100000000000000089e+00 1.497718751657541647e+00
3.300000000000000266e+00 1.286806789216343061e+00
3.500000000000000000e+00 1.132621111574692696e+00
3.700000000000000178e+00 1.009759343432657275e+00
3.900000000000000355e+00 9.414973284273492338e-01
4.099999999999999645e+00 9.012574648384936715e-01
4.300000000000000711e+00 8.901781235350183508e-01
4.500000000000000000e+00 8.970038775032473932e-01
4.700000000000001066e+00 9.262117984736095710e-01
4.900000000000000355e+00 9.631643804545265697e-01
5.099999999999999645e+00 9.882746370746211539e-01
5.300000000000000711e+00 1.033118585938579193e+00
5.500000000000000000e+00 1.046421708765023606e+00
5.700000000000001066e+00 1.045742371667551351e+00
5.900000000000000355e+00 1.030910488951328308e+00
6.099999999999999645e+00 1.014175343104900318e+00
6.300000000000000711e+00 1.000730266934459101e+00
6.500000000000000000e+00 9.896645271528748955e-01
6.700000000000001066e+00 9.856692111423942526e-01
6.900000000000000355e+00 9.927538800756041670e-01
7.099999999999999645e+00 9.971125769049878906e-01
7.300000000000000711e+00 1.010966545329939903e+00
7.500000000000000000e+00 1.013699202556425982e+00
7.700000000000001066e+00 1.013231552056356843e+00
7.900000000000000355e+00 1.011635994986025633e+00
8.100000000000001421e+00 1.011040314625511582e+00
8.300000000000000711e+00 1.002057594331830170e+00
8.500000000000000000e+00 9.986180002518451060e-01
8.699999999999999289e+00 9.944429849974217861e-01
8.900000000000000355e+00 9.816420109507114633e-01
9.100000000000001421e+00 9.711913888634533532e-01
9.300000000000000711e+00 9.716817841437292991e-01
9.500000000000000000e+00 9.894314953122289591e-01
9.700000000000001066e+00 1.018542723757377200e+00
9.900000000000000355e+00 1.061223941482090760e+00
1.010000000000000142e+01 1.060135522901081373e+00
1.030000000000000071e+01 1.015256278957102909e+00
1.050000000000000000e+01 9.896356334854379266e-01
1.070000000000000107e+01 9.737690529623725944e-01
1.090000000000000036e+01 9.773009037859492487e-01
1.110000000000000142e+01 9.827856670426894370e-01
1.130000000000000071e+01 9.938241399373682894e-01
1.150000000000000000e+01 9.990500266843627131e-01
1.170000000000000107e+01 1.001491444831824618e+00
1.190000000000000036e+01 1.005219191799975320e+00
1.210000000000000142e+01 1.007244218738587493e+00
1.230000000000000071e+01 1.012091625571414077e+00
1.250000000000000000e+01 1.008186745516248317e+00
1.270000000000000107e+01 1.007573270671519028e+00
1.290000000000000036e+01 1.005642819852516023e+00
1.310000000000000142e+01 9.999703057597960631e-01
1.330000000000000071e+01 1.000168860060665965e+00
1.350000000000000000e+01 9.942581269829262602e-01
1.370000000000000107e+01 9.945890263722675373e-01
1.390000000000000036e+01 9.978910231446279644e-01
1.410000000000000142e+01 9.993040190694468805e-01
1.430000000000000071e+01 1.002697055121773317e+00
1.450000000000000000e+01 1.002680825530422037e+00
1.470000000000000107e+01 1.001995900791811334e+00
1.490000000000000036e+01 1.004252032262750838e+00
